44.1090441,5.4567603

44.1221568,5.4480942
44.118553,5.4590247

44.118553,5.4590247
44.1184926,5.465143

44.1184926,5.465143
44.11758,5.4654599

44.1158478,5.4727294
44.1173892,5.468705

44.1175637,5.4659354
44.1185407,5.4668389

44.1185407,5.4668389
44.1173892,5.468705

44.1134936,5.4787391
44.1137209,5.4787284

44.1137209,5.4787284
44.1150343,5.479378

44.1105157,5.4721705
44.1063726,5.4726015

44.1056554,5.4723433
44.1063726,5.4726015

44.1063726,5.4726015
44.1066897,5.4731132

44.1037198,5.4714766
44.1052625,5.4719317

44.1063728,5.4696786
44.1052625,5.4719317

44.1063728,5.4696786
44.1065635,5.4678977

44.106575,5.4672826
44.1065635,5.4678977

44.1089693,5.4571035
44.1080673,5.4577681

44.10732,5.4621706
44.1064199,5.4671694

44.100454,5.4638626
44.1003924,5.4650076

44.1184926,5.465143
44.1185407,5.4668389

44.104446,5.463936
44.1045868,5.4638939

44.1045256,5.463725
44.104446,5.463936

44.0871253,5.4995893
44.0872166,5.4991989
44.0872799,5.4989976
44.0873564,5.4988778
44.08744,5.4988213
44.0875045,5.4988246
44.087581,5.4988479
44.087624,5.4988911
44.0878012,5.4990353

44.0875867,5.5013628
44.0865793,5.4989722

44.0865793,5.4989722
44.0865775,5.498903

44.0865775,5.498903
44.0868787,5.4880742

44.0868211,5.487973
44.0868787,5.4880742

44.0868787,5.4880742
44.0936829,5.4967648

44.0936829,5.4967648
44.0992302,5.5051488

44.0865793,5.4989722
44.0889123,5.50251

44.0865775,5.498903
44.078527,5.4928884

44.1088632,5.4475068
44.1000476,5.4524452

44.101891,5.4597504
44.1020942,5.460932

44.102951,5.4642795
44.1022904,5.465889

44.1052625,5.4719317
44.1054903,5.4721765

44.1064199,5.4671694
44.106575,5.4672826

44.1041558,5.4661074
44.1064199,5.4671694

44.1061504,5.4622065
44.10732,5.4621706

44.10732,5.4621706
44.1080652,5.4609776

44.1080652,5.4609776
44.1076618,5.4606313

44.1076618,5.4606313
44.1080673,5.4577681

44.1089693,5.4571035
44.1090441,5.4567603

44.1052263,5.4633082
44.1061504,5.4622065

44.1061504,5.4622065
44.1076618,5.4606313

44.1076618,5.4606313
44.1089693,5.4571035

44.1070455,5.4882304
44.1069494,5.4882026

44.1069494,5.4882026
44.1059862,5.4853474

44.1040984,5.4723204
44.1037198,5.4714766

44.1037198,5.4714766
44.1040671,5.4663299

44.1040671,5.4663299
44.1041558,5.4661074

44.1041558,5.4661074
44.1046379,5.4646163

44.1080652,5.4609776
44.1129101,5.4626405

44.0985545,5.4846367
44.0961846,5.4897577

44.0961846,5.4897577
44.0936829,5.4967648

44.0989623,5.4870996
44.1017532,5.4916191

44.1017532,5.4916191
44.1040376,5.4928958

44.1040376,5.4928958
44.1053693,5.4941907

44.1053693,5.4941907
44.1062043,5.4945776

44.0961846,5.4897577
44.1017532,5.4916191

44.1069494,5.4882026
44.1040376,5.4928958

44.1040376,5.4928958
44.1038715,5.4984904

44.1145411,5.4860506
44.1086849,5.4916298

44.1086849,5.4916298
44.1086069,5.4915869

44.0493611,5.5033886
44.0499067,5.5045306
44.050112,5.5049604
44.0501881,5.5050865
44.0502643,5.5051549
44.0506315,5.5053708
44.0515607,5.5058965
44.0525708,5.5066717
44.0527116,5.5067494
44.0543578,5.5065644
44.0548378,5.5064759
44.0550884,5.5063981
44.0563779,5.5058858
44.0568174,5.50569
44.0571162,5.5056041
44.0575634,5.5055076
44.058238,5.5054083
44.0587411,5.5053279
44.0594157,5.5050462
44.0605414,5.5045876
44.0619349,5.5039787
44.0621238,5.5038607
44.063153,5.5027986
44.0633072,5.5026242
44.0634132,5.5024177
44.0636252,5.5017176
44.0640839,5.5000627
44.0644559,5.4990354
44.0649801,5.4977077
44.0654581,5.4963666
44.065752,5.4954909
44.0660103,5.494823
44.0664526,5.4937515
44.0666588,5.4931667
44.0668033,5.4924881
44.066971,5.4910263
44.0670828,5.4901546
44.0671348,5.489653
44.067131,5.4889235
44.0671021,5.4881242
44.0671483,5.4874751
44.0673911,5.4846507
44.0674586,5.484015
44.067553,5.483484
44.0679308,5.4818425
44.0679558,5.4816842
44.0679423,5.4815367
44.0676455,5.4809278
44.0675974,5.4808581
44.0675453,5.4808339
44.0674644,5.4808608
44.0664678,5.4818584
44.0651921,5.4830977
44.0645619,5.4837978
44.0644636,5.4839238
44.0643807,5.4840633
44.0643576,5.4842618
44.0644039,5.4844764
44.0646294,5.4852971
44.0646756,5.4855653
44.0647142,5.4859569
44.0647932,5.4869065
44.0648474,5.4870845
44.0648796,5.4872134
44.0649194,5.4875261
44.0649599,5.4886124
44.0649531,5.4887371
44.0649136,5.4888618
44.0648616,5.4889356
44.0648019,5.4889731
44.0647219,5.4889785
44.060816,5.4892226
44.0582939,5.4893634
44.0582091,5.4893956
44.0581311,5.4894479
44.0560246,5.4915014
44.0555228,5.4920379
44.0552188,5.4924708
44.0551756,5.4925221
44.0550101,5.4927615
44.0541968,5.4939629
44.0541525,5.4941283
44.0541149,5.494249
44.0540927,5.4943013
44.0540311,5.4944207
44.0539385,5.4944931
44.052715,5.495286

44.0987192,5.4711522
44.1026697,5.4761045

44.1026928,5.4760576
44.1037198,5.4714766

44.0658649,5.4954379
44.0664595,5.4953558

44.1025249,5.4763985
44.095413,5.476789

44.1086849,5.4916298
44.1149812,5.5064437

44.1106222,5.4848794
44.1123998,5.4841012

44.1137209,5.4787284
44.1105157,5.4721705

44.1105157,5.4721705
44.107209,5.4677431

44.1026778,5.4633614
44.102951,5.4642795

44.0700741,5.4752673
44.0645746,5.475198

44.0645746,5.475198
44.0612402,5.4750471

44.1086069,5.4915869
44.1070455,5.4882304

44.1146019,5.4862498
44.1162984,5.4980332

